disp_i,disp_j,disp_k,ids,pressure,temperature,X,Y,Z
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,255,265,215
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,265,265,215
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,275,265,215
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,285,265,215
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,295,265,215
-0.011102,-0.074694,-1.5214,3.96E+05,1.38E+07,410.37,305,265,215
-0.011102,-0.074694,-1.5214,3.96E+05,1.38E+07,410.37,315,265,215
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,325,265,215
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,335,265,215
-0.011639,-0.085325,-1.5299,3.73E+05,1.35E+07,408.26,345,265,215
-0.011639,-0.085325,-1.5299,3.73E+05,1.35E+07,408.26,355,265,215
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,365,265,215
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,375,265,215
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,385,265,215
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,395,265,215
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,405,265,215
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,415,265,215
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,425,265,215
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,435,265,215
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,445,265,215
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,455,265,215
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,465,265,215
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,475,265,215
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,485,265,215
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,495,265,215
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,505,265,215
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,515,265,215
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,525,265,215
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,535,265,215
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,545,265,215
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,555,265,215
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,565,265,215
-0.011453,-0.082964,-1.4903,3.54E+05,1.37E+07,409.74,575,265,215
-0.011453,-0.082964,-1.4903,3.54E+05,1.37E+07,409.74,585,265,215
-0.010708,-0.076713,-1.4732,1.50E+05,1.38E+07,410.92,595,265,215
-0.0017787,-0.077719,-1.5591,2.62E+05,1.35E+07,407.87,5,265,225
-0.0017787,-0.077719,-1.5591,2.62E+05,1.35E+07,407.87,15,265,225
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,25,265,225
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,35,265,225
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,45,265,225
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,55,265,225
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,65,265,225
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,75,265,225
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,85,265,225
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,95,265,225
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,105,265,225
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,115,265,225
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,125,265,225
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,135,265,225
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,145,265,225
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,155,265,225
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,165,265,225
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,175,265,225
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,185,265,225
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,195,265,225
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,205,265,225
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,215,265,225
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,225,265,225
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,235,265,225
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,245,265,225
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,255,265,225
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,265,265,225
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,275,265,225
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,285,265,225
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,295,265,225
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,305,265,225
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,315,265,225
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,325,265,225
-0.011639,-0.085325,-1.5299,3.73E+05,1.35E+07,408.26,335,265,225
-0.011639,-0.085325,-1.5299,3.73E+05,1.35E+07,408.26,345,265,225
-0.011639,-0.085325,-1.5299,3.73E+05,1.35E+07,408.26,355,265,225
-0.011639,-0.085325,-1.5299,3.73E+05,1.35E+07,408.26,365,265,225
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,375,265,225
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,385,265,225
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,395,265,225
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,405,265,225
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,415,265,225
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,425,265,225
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,435,265,225
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,445,265,225
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,455,265,225
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,465,265,225
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,475,265,225
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,485,265,225
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,495,265,225
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,505,265,225
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,515,265,225
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,525,265,225
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,535,265,225
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,545,265,225
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,555,265,225
-0.011453,-0.082964,-1.4903,3.54E+05,1.37E+07,409.74,565,265,225
-0.011453,-0.082964,-1.4903,3.54E+05,1.37E+07,409.74,575,265,225
-0.011453,-0.082964,-1.4903,3.54E+05,1.37E+07,409.74,585,265,225
-0.010708,-0.076713,-1.4732,1.50E+05,1.38E+07,410.92,595,265,225
-0.0017787,-0.077719,-1.5591,2.62E+05,1.35E+07,407.87,5,265,235
-0.0017787,-0.077719,-1.5591,2.62E+05,1.35E+07,407.87,15,265,235
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,25,265,235
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,35,265,235
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,45,265,235
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,55,265,235
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,65,265,235
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,75,265,235
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,85,265,235
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,95,265,235
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,105,265,235
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,115,265,235
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,125,265,235
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,135,265,235
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,145,265,235
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,155,265,235
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,165,265,235
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,175,265,235
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,185,265,235
-0.0087091,-0.086949,-1.5535,3.92E+05,1.34E+07,406.89,195,265,235
-0.0087091,-0.086949,-1.5535,3.92E+05,1.34E+07,406.89,205,265,235
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,215,265,235
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,225,265,235
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,235,265,235
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,245,265,235
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,255,265,235
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,265,265,235
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,275,265,235
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,285,265,235
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,295,265,235
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,305,265,235
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,315,265,235
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,325,265,235
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,335,265,235
-0.011639,-0.085325,-1.5299,3.73E+05,1.35E+07,408.26,345,265,235
-0.011639,-0.085325,-1.5299,3.73E+05,1.35E+07,408.26,355,265,235
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,365,265,235
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,375,265,235
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,385,265,235
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,395,265,235
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,405,265,235
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,415,265,235
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,425,265,235
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,435,265,235
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,445,265,235
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,455,265,235
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,465,265,235
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,475,265,235
-0.012101,-0.083884,-1.5085,2.50E+05,1.36E+07,409.17,485,265,235
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,495,265,235
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,505,265,235
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,515,265,235
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,525,265,235
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,535,265,235
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,545,265,235
-0.011453,-0.082964,-1.4903,3.54E+05,1.37E+07,409.74,555,265,235
-0.011453,-0.082964,-1.4903,3.54E+05,1.37E+07,409.74,565,265,235
-0.011453,-0.082964,-1.4903,3.54E+05,1.37E+07,409.74,575,265,235
-0.012327,-0.077679,-1.5144,2.62E+05,1.32E+07,406.28,585,265,235
-0.012327,-0.077679,-1.5144,2.62E+05,1.32E+07,406.28,595,265,235
-0.0017787,-0.077719,-1.5591,2.62E+05,1.35E+07,407.87,5,265,245
-0.0017787,-0.077719,-1.5591,2.62E+05,1.35E+07,407.87,15,265,245
-0.0021307,-0.090049,-1.5619,3.53E+05,1.34E+07,406.97,25,265,245
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,35,265,245
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,45,265,245
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,55,265,245
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,65,265,245
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,75,265,245
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,85,265,245
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,95,265,245
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,105,265,245
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,115,265,245
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,125,265,245
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,135,265,245
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,145,265,245
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,155,265,245
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,165,265,245
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,175,265,245
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,185,265,245
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,195,265,245
-0.0087091,-0.086949,-1.5535,3.92E+05,1.34E+07,406.89,205,265,245
-0.0087091,-0.086949,-1.5535,3.92E+05,1.34E+07,406.89,215,265,245
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,225,265,245
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,235,265,245
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,245,265,245
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,255,265,245
-0.010777,-0.081072,-1.5597,2.83E+05,1.32E+07,405.06,265,265,245
-0.010777,-0.081072,-1.5597,2.83E+05,1.32E+07,405.06,275,265,245
-0.010685,-0.085153,-1.5341,2.70E+05,1.36E+07,408.64,285,265,245
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,295,265,245
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,305,265,245
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,315,265,245
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,325,265,245
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,335,265,245
-0.011639,-0.085325,-1.5299,3.73E+05,1.35E+07,408.26,345,265,245
-0.011639,-0.085325,-1.5299,3.73E+05,1.35E+07,408.26,355,265,245
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,365,265,245
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,375,265,245
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,385,265,245
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,395,265,245
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,405,265,245
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,415,265,245
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,425,265,245
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,435,265,245
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,445,265,245
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,455,265,245
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,465,265,245
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,475,265,245
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,485,265,245
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,495,265,245
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,505,265,245
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,515,265,245
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,525,265,245
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,535,265,245
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,545,265,245
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,555,265,245
-0.012327,-0.077679,-1.5144,2.62E+05,1.32E+07,406.28,565,265,245
-0.012327,-0.077679,-1.5144,2.62E+05,1.32E+07,406.28,575,265,245
-0.012327,-0.077679,-1.5144,2.62E+05,1.32E+07,406.28,585,265,245
-0.012327,-0.077679,-1.5144,2.62E+05,1.32E+07,406.28,595,265,245
-0.0017787,-0.077719,-1.5591,2.62E+05,1.35E+07,407.87,5,265,255
-0.0027923,-0.078322,-1.5785,2.61E+05,1.32E+07,404.76,15,265,255
-0.0027923,-0.078322,-1.5785,2.61E+05,1.32E+07,404.76,25,265,255
-0.0027923,-0.078322,-1.5785,2.61E+05,1.32E+07,404.76,35,265,255
-0.0027923,-0.078322,-1.5785,2.61E+05,1.32E+07,404.76,45,265,255
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,55,265,255
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,65,265,255
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,75,265,255
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,85,265,255
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,95,265,255
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,105,265,255
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,115,265,255
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,125,265,255
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,135,265,255
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,145,265,255
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,155,265,255
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,165,265,255
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,175,265,255
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,185,265,255
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,195,265,255
-0.0087091,-0.086949,-1.5535,3.92E+05,1.34E+07,406.89,205,265,255
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,215,265,255
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,225,265,255
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,235,265,255
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,245,265,255
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,255,265,255
-0.010777,-0.081072,-1.5597,2.83E+05,1.32E+07,405.06,265,265,255
-0.010777,-0.081072,-1.5597,2.83E+05,1.32E+07,405.06,275,265,255
-0.010777,-0.081072,-1.5597,2.83E+05,1.32E+07,405.06,285,265,255
-0.010777,-0.081072,-1.5597,2.83E+05,1.32E+07,405.06,295,265,255
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,305,265,255
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,315,265,255
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,325,265,255
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,335,265,255
-0.011697,-0.084404,-1.5541,2.99E+05,1.32E+07,405.01,345,265,255
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,355,265,255
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,365,265,255
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,375,265,255
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,385,265,255
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,395,265,255
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,405,265,255
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,415,265,255
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,425,265,255
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,435,265,255
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,445,265,255
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,455,265,255
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,465,265,255
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,475,265,255
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,485,265,255
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,495,265,255
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,505,265,255
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,515,265,255
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,525,265,255
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,535,265,255
-0.012089,-0.080071,-1.5099,3.17E+05,1.35E+07,408.08,545,265,255
-0.012327,-0.077679,-1.5144,2.62E+05,1.32E+07,406.28,555,265,255
-0.012327,-0.077679,-1.5144,2.62E+05,1.32E+07,406.28,565,265,255
-0.012327,-0.077679,-1.5144,2.62E+05,1.32E+07,406.28,575,265,255
-0.012327,-0.077679,-1.5144,2.62E+05,1.32E+07,406.28,585,265,255
-0.012327,-0.077679,-1.5144,2.62E+05,1.32E+07,406.28,595,265,255
-0.0016232,-0.085071,-1.5855,3.37E+05,1.30E+07,403.48,5,265,265
-0.0027923,-0.078322,-1.5785,2.61E+05,1.32E+07,404.76,15,265,265
-0.0027923,-0.078322,-1.5785,2.61E+05,1.32E+07,404.76,25,265,265
-0.0027923,-0.078322,-1.5785,2.61E+05,1.32E+07,404.76,35,265,265
-0.0027923,-0.078322,-1.5785,2.61E+05,1.32E+07,404.76,45,265,265
-0.0044498,-0.075491,-1.5764,3.37E+05,1.32E+07,404.97,55,265,265
-0.0044498,-0.075491,-1.5764,3.37E+05,1.32E+07,404.97,65,265,265
-0.0044498,-0.075491,-1.5764,3.37E+05,1.32E+07,404.97,75,265,265
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,85,265,265
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,95,265,265
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,105,265,265
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,115,265,265
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,125,265,265
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,135,265,265
-0.0062301,-0.085709,-1.5656,3.18E+05,1.33E+07,405.92,145,265,265
-0.0075691,-0.089961,-1.5623,3.18E+05,1.33E+07,405.91,155,265,265
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,165,265,265
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,175,265,265
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,185,265,265
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,195,265,265
-0.0084198,-0.077125,-1.5607,2.63E+05,1.33E+07,406.3,205,265,265
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,215,265,265
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,225,265,265
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,235,265,265
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,245,265,265
-0.0096939,-0.080075,-1.5628,2.63E+05,1.32E+07,405.28,255,265,265
-0.010777,-0.081072,-1.5597,2.83E+05,1.32E+07,405.06,265,265,265
-0.010777,-0.081072,-1.5597,2.83E+05,1.32E+07,405.06,275,265,265
-0.010777,-0.081072,-1.5597,2.83E+05,1.32E+07,405.06,285,265,265
-0.010777,-0.081072,-1.5597,2.83E+05,1.32E+07,405.06,295,265,265
-0.010777,-0.081072,-1.5597,2.83E+05,1.32E+07,405.06,305,265,265
-0.011402,-0.077146,-1.5422,3.57E+05,1.34E+07,407.22,315,265,265
-0.011697,-0.084404,-1.5541,2.99E+05,1.32E+07,405.01,325,265,265
-0.011697,-0.084404,-1.5541,2.99E+05,1.32E+07,405.01,335,265,265
-0.011697,-0.084404,-1.5541,2.99E+05,1.32E+07,405.01,345,265,265
-0.011697,-0.084404,-1.5541,2.99E+05,1.32E+07,405.01,355,265,265
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,365,265,265
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,375,265,265
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,385,265,265
-0.012172,-0.07749,-1.5372,3.57E+05,1.34E+07,406.92,395,265,265
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,405,265,265
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,415,265,265
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,425,265,265
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,435,265,265
-0.012454,-0.082662,-1.5378,2.50E+05,1.33E+07,406.09,445,265,265
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,455,265,265
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,465,265,265
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,475,265,265
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,485,265,265
-0.012705,-0.073834,-1.5313,3.04E+05,1.33E+07,406.12,495,265,265
-0.01308,-0.073787,-1.5382,2.62E+05,1.30E+07,404.28,505,265,265
-0.01308,-0.073787,-1.5382,2.62E+05,1.30E+07,404.28,515,265,265
-0.01308,-0.073787,-1.5382,2.62E+05,1.30E+07,404.28,525,265,265
-0.01308,-0.073787,-1.5382,2.62E+05,1.30E+07,404.28,535,265,265
